id,creationTime,modifiedTime,owner,statusCode,expectedDeliveryDate,quantityUnitCode,quantityValue,version
CurrentItemQuantityData|0c0478c7-556f-4287-9397-ba496934e816,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|cfe24036-9408-4c97-b1b0-abd80696cc0d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c08573e-af6a-49c4-b1b1-92d3e5193757,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|df9eebbb-daad-4333-98a0-f73cb306042a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c171dd5-8ee1-43bc-a676-3768fc048173,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|f130f2f9-3946-41a9-bed5-731a46c7d687,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c205144-68f0-42d6-a64a-b9d26b6cd41a,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|d0c5ce4a-f9be-449f-a1ba-ae6814d05cea,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c21d1b6-7503-4018-a3d6-a3fe610b409b,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|7214dce8-6562-420d-944c-75c836029255,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c23377d-ce2b-4c7b-ac82-7502facbb603,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|4c59324d-409b-474c-a60d-1f5174ff177c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c2f5e71-ea24-482e-999e-17f217ebc75a,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|27582256-cbb2-4aab-80b3-220f37486b86,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c42d17d-0781-4720-8b87-238776359825,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|2888aba8-cb7e-4810-b804-0bf2bf75feef,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c681a93-254d-4f0e-b982-9afa31a50322,2013-05-28 13:46:32:000 +0200,2013-05-28 13:46:32:000 +0200,ItemLocationData|1a88b3c7-aab5-402f-9386-47d8e4b204e1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c6f2d5c-d128-4ac0-9da4-dcdff019f386,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|0f22e7bf-6cca-4244-ba3e-e3eaefe30d26,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c760dc4-0718-4e4b-9e1b-806ce54fe43d,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|c54b6f78-9b6c-4ee1-ac7b-1ed98109a05a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c786f45-96cd-4c9c-9e87-e12999f9c79a,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|7b1cfd34-8a38-4d5d-8d06-1137164dd36f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c83e67b-11cb-4db9-b57d-72c77e59f989,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|1ff6d4c9-8673-4122-80cb-a662738c40f8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c841b9a-9ee1-42c1-884b-9f3fe5eec18e,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|c496ed7f-87ce-4a76-bd0e-9b4800ca7def,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c871d32-d230-41bb-ae1e-20970ac59a57,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|c937afa9-2709-422c-8795-875f64e5f708,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0c87faf7-aeef-4dcf-8b49-22e5136fe0a4,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|894c5e50-7cdf-4afa-88f7-7e6e272a3729,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ca41085-bb10-4dd2-91b5-f6656de6b0fe,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|b733c011-a1f6-4004-ab1e-77e7dab844fc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ca55f5e-adc4-4ad9-9608-5e8978efcf23,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|cb675019-591c-40ee-b9ce-bc5e7f80b1f4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ca7c7da-9772-4658-b06d-f694791d5160,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|bce03125-e1c1-4140-af27-87599267b50c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cac767d-2fc2-4805-b352-9e00b14203f7,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|fd1fcbf8-d408-4f47-9563-aa179483e968,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cbcb2a2-51ae-42d7-9a55-949b09999149,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|4b39e5b5-bf7c-4111-865d-814a7a3cf670,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cc1667f-eae1-464e-ac42-64dced522897,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|f1959e01-6fa4-4bdc-88fd-48887f9bf838,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ccbe187-df0d-4b8a-b482-112f30625a38,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|a07b110d-24d1-4d41-96cc-dcac25127d32,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cd2cbd4-b589-4ea8-92aa-b84e084d6c53,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|acff2651-8820-4e3a-99a8-e1300ab7a803,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cddb818-5788-4747-8f47-e136dc68ee24,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|ca658663-b2ae-409f-95cb-aa7ecd26856f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ce5e817-1dc6-4c52-a932-1421dab0eb07,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|b745f59b-9c5e-4f84-8bf7-6b81ae848cea,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ced3822-6419-40a8-b511-2b921fc192b7,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|921f6f18-5a0c-4e5d-9c17-a7381b1e07b1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cef9151-0927-40c4-8d58-d6f1de158f2a,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|8ffc5411-a4b9-4f09-9336-d20c2d689727,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0cefcac0-aedc-4ecb-8ecf-ea5611e7bd14,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|265ab932-568e-41ef-a6d0-7b32447789d9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d1c4f5d-1103-433a-be85-beafa93f9bb2,2013-05-28 13:46:32:000 +0200,2013-05-28 13:46:32:000 +0200,ItemLocationData|58887dc0-4a0a-4f26-8ddd-b7c4a078170a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d2a7620-e2e2-408c-a2dc-de4570dc01e7,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|e321f02a-071b-4237-be76-1c94bfd0cebf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d2baac3-97c7-4b3a-9580-4cb0a34a72ca,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|e60f3c0d-7998-418f-8470-bdd19f73a024,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d2c5cc7-4d3e-423d-bbee-34e5f5c9caf7,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|1e4eb52f-de2b-42c5-b200-c72feaec8a8d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d2d6e3b-89c7-4bf4-95bd-063437d666c8,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|9aadf144-5594-4eaa-bb95-2483b39e6eb6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d32424f-c910-4148-b720-f6ee284902dc,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|2f807ead-c24b-48bc-931d-18b14730f4f7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d39b709-cd61-497d-b3c3-455f320ee83f,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|904d0acd-5f5f-4dcc-baa8-325425ab1da7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d3aec36-bc98-4401-a77f-32c107986fea,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|c768c624-6976-4e65-a925-0da1d85fde16,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d516734-2c8f-44ab-9cc3-e7361ce359ec,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|9cd0d269-eae8-4be5-9e01-8349a86a62f4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d5b9e5c-bb3e-49ef-9f44-d39c091f9e95,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|ec8bd813-9dcc-4a79-a573-af1e6ae76ace,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d5cd807-7c94-4adb-8207-affee0f0b898,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|7613ebaf-2aae-4d10-a640-b31203eabe9d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d63193c-879d-48b6-9f2c-d3ab9ca19892,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|0bf37502-4bd2-4a19-af00-433b839ee085,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d657df2-1c50-4cd6-ae97-0e8b2cce3e9c,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|b27dccf9-4454-4ef8-a508-01ed9077d357,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d661b77-ac3e-4403-9407-de92f63f0b2d,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|65653e77-d793-41ca-beca-9e04e941265e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d6b6e2b-9cb5-4a25-bef8-3e4d91c41865,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|c5357d38-ffe8-4562-ab97-e07b23088a70,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d6c21f6-3675-49b6-a783-6d5c4bd40450,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|c6946a6c-6932-4a96-9dca-bba885e910f4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d6f26bc-53d4-477a-978e-00fd2fc4677b,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|2a78401d-a652-4260-ad97-04c83749ad4c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d78cd9b-0063-411d-bf29-0d6b0da9e088,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|91fc1678-ac3a-405d-8909-bf511b915724,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d887b6e-32b6-4756-a1fd-28c4a8fe2c94,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|a540eb13-053a-418f-acb6-465d19845cfd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d8a573c-64e6-41f6-be6d-4dae0e26eb96,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|b1c59dd5-b0be-49b5-b90e-193029bbf7ef,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0d8ae845-6c97-4c4f-a4f4-b56c24dc909d,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|88f94f46-c84c-43ae-8e77-e438de67a19f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0daaf930-80b9-4d62-aa64-98a6b8bcfdaa,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|743a8adb-15eb-4d11-b0a0-2fe4ac59d4c5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dae1f78-51b1-427f-b851-a07acd31e204,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|29ee9036-f6b1-4255-8d02-1e15a57931ca,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0db4909d-5982-4bdb-ad86-aeced410d2ac,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|2617febe-dbff-4390-a71e-a9a2f1b1b6aa,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dbf6594-b2e8-4799-8473-0435b63cd2cd,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|84f2fb32-5f3b-4130-b4ae-dedd3a2f942c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dc32f46-022e-4e0e-b903-ac746a48f5b7,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200,ItemLocationData|ecbc175d-dbba-4bc0-9a9e-e92b37991f22,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dcd10d7-722e-4adf-b977-adb935d73449,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|390f223d-f7fb-4a4c-a3b9-75f6b972cdc6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dcd1329-5db5-43bf-879d-e205a2726053,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200,ItemLocationData|d888d4a1-1bfd-4910-bdaa-ca2d48aab23e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dd125c9-5662-4417-a80c-c99b6efa7b2f,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200,ItemLocationData|a93de350-ee75-4c6d-b013-60ec0a607dca,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dd3bbcf-48cd-411f-b739-58aaf9cbd26c,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|a625c91a-6e81-451b-8946-bfc3ce43ca1f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dd48611-8ce6-40fc-b665-df27498e058d,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|9a7fd5a5-154f-4643-af94-075ebdcdc701,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dd86afe-06f1-4472-8515-ee65b353f18c,2013-05-28 13:45:59:000 +0200,2013-05-28 13:45:59:000 +0200,ItemLocationData|9e708073-e2aa-45b3-a4c1-b68659974c8b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ddba4e4-4508-49e8-a5c1-670bbd229952,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|c7b6f241-9204-4499-ad1c-20b9f1bdbb81,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ddc9d66-9885-4d84-b9dc-205979d5b934,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|80394e14-d2b1-4088-a40e-d290730eefe1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ddd7361-612b-47fa-8aab-7cf7531a3c37,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|5d0a8cdb-3fd3-455b-bebc-c7bbd9e2b6f5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dea185f-c2bb-4600-b971-4265d9f3a010,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200,ItemLocationData|fecac682-235f-4791-986b-c696c032ed83,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dedcd53-8738-49d9-bb7b-d16314ecac38,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|20bddc8d-e668-4f43-9a82-f50926c48902,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0dee5a29-7c05-4e8a-8032-bd5960141176,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|e32c79bf-0b44-4690-8ae8-a9fce83438cd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0defe0e2-031f-472d-8525-2a694bef6911,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|dd7b4a45-541c-4225-98c0-0c3ae34abb1d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0df61506-8b8b-43dc-b389-b19e9e0fc72c,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|5b661758-3c64-489b-bafa-096c213baf96,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0df8d5a5-1bd4-4f96-8976-5fdc2fd8590e,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|684dd2fa-5b28-40c8-803f-5c798b050440,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e068ab0-f5ac-489f-abf7-bc133ef690d8,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|e1a7da38-31bc-4c13-9f1c-63e38b586a34,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e098d02-c13f-447f-8976-a08589a54370,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|64af4554-f57a-4f2d-9cbf-2a56182cf184,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e17efb1-d93f-4e78-a131-00361ecd5cad,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|d7b0b323-39f9-443d-a889-15464555570c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e1a79b2-dbc3-4605-a9d5-8929f4a048f6,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|abfb29ae-3712-4d94-8c5f-b67312e5345e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e1e50c2-90f5-4512-ab81-32dd90b4624c,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|29e927cf-226e-4e14-9add-d5a971352a37,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e353534-8227-4925-840f-ae7f138f9a42,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|0ed2b4f8-ccc2-4a4c-9518-fd641c2ad85a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e49c67f-bed3-485d-b5e8-e9feda0a8871,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|88469603-4faa-4795-bb29-2b48d8424985,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e523b5f-abd4-4a54-8658-e176d8812c15,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200,ItemLocationData|53a32a45-3e08-4941-9bb8-2d6c9b81d7f4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e534583-b5f6-4e5c-b145-a376162894d8,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|b7e51a4f-cebe-4e87-a177-70380904b15b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e68dde3-2ccc-4f63-b525-cd145f51b51a,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|ad6c055f-b540-4e3d-87cd-9a946c505a9e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e6c9a8c-461f-4a40-a287-2e56200c337e,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|7f23785d-67ef-4d82-8f5e-312b47fb8a41,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e6d25fa-a402-4264-b6ea-09428c108fa0,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|b183ec83-6cc1-4d91-9a69-377925bd4195,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e6d8ac2-e31f-479d-be43-539cbed42988,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|de820176-bc69-4da5-b146-a556beeac431,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e704735-ee99-4981-8d0a-1b3620f2dc8e,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|1fa28e73-c697-486e-a3ec-df588b25a09e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e836594-f772-4f8c-9575-c0554c78f7be,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|57f7e956-94e8-45b3-9d8c-f87b001457ba,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e87f4e9-55ae-4d18-8521-0616da63ba70,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200,ItemLocationData|2b3f803c-bd56-4444-bbb6-ec2acdc00fad,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e89fed0-8c29-41a6-99b8-65840eab0c5a,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|f66b76f7-087a-4bcc-8f54-d4b18bda50a5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e952c7a-0d34-4dec-88d3-e57361ad32f0,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|ad385c11-698c-4243-b726-54d7d571c056,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e9918e6-b2c6-4572-bb7d-25d5af7e2ac5,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|31da1f70-2fb4-4bb6-8caf-d49cc9b57357,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e9a2228-1f35-4e2e-b02e-7b9fd2a53f9b,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|0e3ebed9-0476-415e-bb71-85c3c0d77be2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e9aa532-58cf-46e2-8833-3e6b7ff95599,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|0866aa57-3937-4375-b485-e0177c32fe33,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e9de936-7a44-4637-acae-8d9e53b3a656,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|d156f2e2-e990-46ae-8538-890edcc2401c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0e9f2519-4d84-48ed-8136-152ac7812d82,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|ea04b855-24bf-408d-b63f-9083c6b23e52,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ea0282b-5fa7-4f77-9ebb-fc9174f56162,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|190369ca-e093-41f7-9c16-a28c539895a1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ea273f6-ac3b-4ada-9992-57cac980cc15,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|0d3a2984-0576-40e0-8d39-f6d4d393b053,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0ebdb697-3599-43ce-a834-056ababb99f5,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|c29b6baa-c84d-4008-8c7e-6a76eca4bf15,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
