itemId,stockroomLocation,future,bin,version,id,creationTime,modifiedTime
4808175,StockroomLocationData|d9e5a84e-dbb3-4183-b436-5142bf392668,false,BinData|712bfeb1-aeab-4422-9db7-c44c2b7f51ff,1,ItemLocationData|4c4982b4-150f-4b1c-a739-f0ee4ef7e3c2,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200
5864583,StockroomLocationData|f82e9621-7207-4005-98de-df1b2def7dc3,false,BinData|b84a4300-4d72-40e4-8413-56bd0f030623,1,ItemLocationData|4c516d43-fb7b-4f0f-a4ff-e45ed2f050fa,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
360308,StockroomLocationData|28332e9d-05c4-44ac-b717-ab8a467f2047,false,BinData|616cd0b0-06ab-46e1-9fbe-d26d2d2143ae,1,ItemLocationData|4c58b338-c554-4449-a11b-6378e2075b4c,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200
23355,StockroomLocationData|0547f69e-d390-400b-a2eb-848772325406,false,BinData|e3123ca7-e663-471b-9afb-edb040b89d16,1,ItemLocationData|4c59324d-409b-474c-a60d-1f5174ff177c,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200
726511,StockroomLocationData|d9e5a84e-dbb3-4183-b436-5142bf392668,false,BinData|712bfeb1-aeab-4422-9db7-c44c2b7f51ff,1,ItemLocationData|4c6ae19c-c082-4b38-a951-b2924885625a,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200
1232590,StockroomLocationData|9ef0b7e5-cd28-4bb2-82b0-bd4b8428e563,false,BinData|7ddda32c-e68d-41bc-95c6-1fe27ac8d534,1,ItemLocationData|4c76a207-c174-4821-bd04-ce3dc992a206,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
1993748,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|4c7cfdcc-7224-4329-8c56-10fae7be9eda,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
932643,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|4c91240a-874c-44fb-927f-e9bc73188f79,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200
572461,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|4c9ae311-aac3-45f9-a205-b1da25bf8461,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
346944,StockroomLocationData|50897038-bd41-49ef-885c-3aa944980e97,false,BinData|7ba74934-76ab-4c9a-acdb-34e63ba8e97d,1,ItemLocationData|4cbb429b-19e4-495e-9390-cbe3d9ab75de,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
266899,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|4cc35ce2-6ac9-45a4-a06f-f62ea1161544,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200
1981413,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|4cccbc38-af5b-4ee8-ac34-8aa6f1ef3d95,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
1978431,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|4cdc7ebc-ed48-49fc-8b0c-a09cc87126e1,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
3514522,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|4ce9b5c0-5570-450c-8440-f3e91fcbbe11,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
784171,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|4cec1ea7-387c-4e32-a60e-f85134fe4777,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
450848,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|4cf1e65e-5e1b-4589-910c-295814579981,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
482105,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|4cf32d06-4149-40d4-88e2-35de3cf61c7a,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200
4786113,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|4cf5d147-c2c6-42b3-a99f-67e7315bf28a,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
1298094,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|4cfbae15-06ab-4179-8cd5-4663d1d547a8,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
917699,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|4cfd2175-bd4f-4c55-b099-3b672774e6d3,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
1446509,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|4cfe48da-18d7-4385-881f-31cc522a23a1,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
2336002,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|4d044733-f8cf-4588-9a3b-048f855466d0,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
473996,StockroomLocationData|0547f69e-d390-400b-a2eb-848772325406,false,BinData|e3123ca7-e663-471b-9afb-edb040b89d16,1,ItemLocationData|4d0a103a-c534-4ef1-bb10-c14ebb40b2dc,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
1322031,StockroomLocationData|f348db1d-edf7-4a65-b40b-871480ff0998,false,BinData|805c9511-eb09-413a-a012-c6afe85ce805,1,ItemLocationData|4d0ae4d0-bf2e-403c-b304-cf90e676ce4e,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200
3357888,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|4d1cd347-82b7-4f6a-ae4d-511bbc909652,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200
2053367,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|4d1d3d56-9fbd-46d7-a424-cea8f9262963,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200
1322031,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|4d25f27b-b9e0-406b-b7e7-cf8927543ff9,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
768108,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|4d353c72-eac5-4303-9183-6dd48a0400cb,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
3514517,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|4d3583ca-23d2-4fbc-bf94-3bbd46439e46,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
1993748,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|4d4436c9-a3a5-4679-bc66-0d2e4b446c85,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
1716323,StockroomLocationData|0547f69e-d390-400b-a2eb-848772325406,false,BinData|e3123ca7-e663-471b-9afb-edb040b89d16,1,ItemLocationData|4d4c1f6a-59f6-4b41-8cb3-1279c992920f,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
1209761,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|4d4fe7bf-6c70-421f-a078-6c4c844f8ae4,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
816324,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|4d53d3c1-d15e-4778-828f-930781ffcb4c,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
872912,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|4d556cf2-279a-4bfc-9b7d-8f84cb6ee7f6,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
1981414,StockroomLocationData|01e3ed06-96e3-4cbd-98c1-3d2672523b5f,false,BinData|368c2487-8846-44ce-862a-bc321d534da3,1,ItemLocationData|4d5a85b0-5fc7-4a91-be16-fdf87798cc06,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
2292454,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|4d6cf0b0-20fd-440f-ab91-8cde5c12168e,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
832386,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|4d753a87-780a-475a-bbcc-35cb181db275,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
3683640,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|4d7b1881-78be-4c1e-a3b0-97ea95bf2ded,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
784171,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|4d8930a3-2094-4d3d-944b-87e079279c9c,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
2053367,StockroomLocationData|aa5b404d-da1c-4aab-aaaa-b2d8f0995d92,false,BinData|523318ee-e708-4292-a956-0d59b5be6ef2,1,ItemLocationData|4d8a470f-ec3e-45f9-b8e1-a22b2970dc13,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
1550476,StockroomLocationData|50897038-bd41-49ef-885c-3aa944980e97,false,BinData|7ba74934-76ab-4c9a-acdb-34e63ba8e97d,1,ItemLocationData|4d984acb-22b2-4e99-adc7-42af303ba8d9,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
2006139,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|4d9e12a4-f0c6-4ba6-acd0-62f64b302ec0,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
280916,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|4da1e7c6-e107-47af-9a33-72e233614ca5,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
343090,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|4da5dceb-0f2a-4972-a4fd-2d94f031b9fe,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
2149500,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|4da6d81a-e349-473c-b045-4b6c61fc04a3,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
473995,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|4daaa005-6d81-49f7-a15a-44bce40ad230,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200
1422222,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|4dacd066-ab45-4c5f-aab3-01b41998ab9f,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
784173,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|4db71cbb-7c21-4a29-b82a-104829328ef9,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200
4786113,StockroomLocationData|f82e9621-7207-4005-98de-df1b2def7dc3,false,BinData|b84a4300-4d72-40e4-8413-56bd0f030623,1,ItemLocationData|4dba8282-8485-4a42-aa50-de952c2d0126,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
726511,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|4dbc9090-8d43-4dd7-8403-f8903daf80c6,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
898520,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|4dc1fcfb-12b3-4443-b232-4d5ed460fb8e,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
3730957,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|4dd271c0-5b95-479e-8852-f6a5bee5e359,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
2336004,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|4dd5453f-c4b8-4600-876b-e8f0334c9725,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
3400506,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|4dd81cc3-b652-4c61-92a3-e25ce15d238e,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
23213,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|4df265cf-21dc-4365-87be-8477efd9de21,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200
107701,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|4dfaeaa2-39b5-483a-a797-f8a4b5ab23e1,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
1934406,StockroomLocationData|aa5b404d-da1c-4aab-aaaa-b2d8f0995d92,false,BinData|523318ee-e708-4292-a956-0d59b5be6ef2,1,ItemLocationData|4dfdd216-52c1-4305-98b9-da745a0fe786,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
4528140,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|4e0b5725-1c78-46f4-a549-bd1436743270,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
1981413,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|4e0cb7aa-5de4-4f53-8e06-c03170a5fbb3,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
325414,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|4e1421b0-d6a2-428e-baa6-5113c458126b,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
1231346,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|4e3c4330-161f-4998-a17d-98bce06d39d0,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
514518,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|4e50db81-8d36-4bda-9e88-71575b6e7d64,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
816323,StockroomLocationData|4b555f85-0940-4490-af5c-c9d24bef1b35,false,BinData|eacc8aae-3ea7-41aa-9816-55dab286a2d8,1,ItemLocationData|4e55a548-e9ed-4324-8d60-34dea803d88f,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200
492274,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|4e593697-5136-4cdc-9e6e-22e750c1f5d5,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
784171,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|4e68733f-9d80-4345-9236-56c16cf13b72,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
454831,StockroomLocationData|5413b88f-1957-47ef-beeb-68e80163595e,false,BinData|9b4943a8-56e2-4c4b-b3ae-7743bd4c4903,1,ItemLocationData|4e7582f3-93ea-4fe9-aaad-913fdd893a30,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
872912,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|4e761e02-18d5-4543-9994-15208fda0614,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
779866,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|4e7c1b3b-7f1c-4093-b593-0fd5451f36e7,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
23210,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|4e81cd62-1bb3-4ea5-8d45-88f50a5ca752,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
328796,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|4e898670-0d8b-4925-9ec4-7fc485b85ada,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
1438465,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|4e8f756d-8e77-47c0-80dc-93dbd294e191,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
443175,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|4e932485-9ab9-4f16-be71-98a3bf9a8c12,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
1297878,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|4e9e6cd4-264f-4b42-9c89-f37754db0b2e,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
1997551,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|4eaac625-735b-441d-acfc-1ea9905a2bfc,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
343090,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|4eb5fea2-9d83-46be-85e8-e3cc84a9dd8e,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
4852405,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|4ebc58ed-868a-40f9-b910-72331f741f1f,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
2867992,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|4ecda817-98a0-4922-a993-349f9983bfc4,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
768108,StockroomLocationData|01e3ed06-96e3-4cbd-98c1-3d2672523b5f,false,BinData|368c2487-8846-44ce-862a-bc321d534da3,1,ItemLocationData|4ece3a59-b1ff-4c7f-ab03-59fc7374619a,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
1981413,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|4ededf05-f026-4ea7-8c6e-2d12a1d49d80,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
1232590,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|4edf8232-eef0-487e-8569-1c2127509f4d,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
300938,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|4ee15ce2-1f6d-4240-aed4-922476de3ee2,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
335546,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|4ee1e7d2-6e59-4684-a03d-030877d8a9cc,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200
3470545,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|4ee846d4-250c-4746-935a-41b467571bdd,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
1325806,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|4ee97f64-6584-4b2b-a00c-0e46e064be3d,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
1687508,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|4eeb9543-c79a-4c88-af63-dea583a3aa34,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
932577,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|4ef6a2b1-57c6-4166-8a84-2fbaabb92162,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
832386,StockroomLocationData|39008d5a-56a5-47b2-8edc-97ac5571d438,false,BinData|8f48d1d2-f785-496e-a637-5e012bf39ffc,1,ItemLocationData|4efbd794-275b-46ef-87d6-dad1e7e4e956,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200
3400506,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|4efd89fb-2bb7-4fba-89fe-dbce1829e034,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
5103775,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|4effade9-c988-4c5d-8460-d0ae2cfbe320,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
784172,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|4f025a5b-6db7-4219-b01b-4d1631458864,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
847942,StockroomLocationData|d9e5a84e-dbb3-4183-b436-5142bf392668,false,BinData|712bfeb1-aeab-4422-9db7-c44c2b7f51ff,1,ItemLocationData|4f0e0f14-7806-49af-a211-fadbd83718a1,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200
4785190,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|4f1eb3cb-ae03-4829-91d2-5da41eb1949d,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200
288420,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|4f244988-06eb-45d2-a249-dff49b0d4a6e,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
1366053,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|4f245539-5191-49ec-8277-bc77ece27574,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
